user_id,email,username,age,subscription,transaction_date,city,region,product_category,price,status,store_id,raw_timestamp
506,user506@example.com,user_506,53,Standard,2023-11-16,Miami,East,Toys,1284.49,inactive,S003,2024-05-02 21:23:00
184,,user_184,58,Premium,2024-02-10,Miami,West,Clothing,606.93,active,S006,2023-03-08 11:12:00
347,user347@example.com,user_347,40,Premium,2023-08-27,Seattle,South,Sports,1151.3,pending,S013,2023-12-31 15:42:00
618,user618@example.com,user_618,47,Basic,2023-05-31,Miami,West,Clothing,750.94,inactive,S001,2023-04-12 23:03:00
70,user70@example.com,,26,Basic,2024-09-11,Dallas,East,Sports,153.54,active,S017,2024-05-19 14:12:00
301,user301@example.com,user_301,31,Standard,2023-12-18,Boston,West,Electronics,1321.39,active,S013,2024-04-05 10:54:00
386,user386@example.com,,26,Standard,2024-11-06,Los Angeles,East,Beauty,475.56,,S016,2023-04-23 18:43:00
503,user503@example.com,user_503,51,Basic,2024-05-02,Boston,East,Electronics,747.09,,S020,2024-11-23 11:49:00
292,user292@example.com,,17,Premium,2024-01-11,Dallas,West,Furniture,647.94,pending,S014,2023-12-26 01:42:00
251,user251@example.com,user_251,52,Premium,2024-12-05,Chicago,North,Clothing,39.37,pending,S002,2024-04-16 21:55:00
433,user433@example.com,user_433,32,Premium,2024-12-13,Miami,West,Furniture,591.55,active,S016,2023-04-13 22:43:00
211,user211@example.com,user_211,63,Standard,2023-12-14,Houston,North,Furniture,310.62,active,S018,2023-08-08 09:16:00
49,user49@example.com,user_49,29,Standard,2023-04-05,Denver,West,Furniture,853.98,,S014,2023-08-03 11:50:00
79,user79@example.com,user_79,34,Basic,2024-11-10,Boston,North,Books,384.38,,S018,2023-07-04 00:40:00
721,user721@example.com,user_721,46,Premium,2024-11-07,Miami,North,Toys,1092.66,active,S017,2023-07-25 11:29:00
152,user152@example.com,user_152,63,Basic,2024-03-21,Seattle,North,Clothing,1270.49,pending,S010,2024-10-23 05:16:00
704,user704@example.com,user_704,22,Premium,2023-07-16,New York,East,Sports,844.14,,S014,2024-10-24 01:12:00
164,user164@example.com,,65,Basic,2024-11-05,Boston,East,Electronics,733.9,active,S002,2023-03-27 10:38:00
306,user306@example.com,user_306,41,Basic,2024-11-18,Chicago,South,Food,860.75,active,S017,2024-11-11 18:49:00
538,user538@example.com,user_538,30,Standard,2023-05-06,Dallas,North,Toys,1118.5,,S007,2023-05-28 03:11:00
220,user220@example.com,user_220,31,Standard,2023-02-27,Miami,North,Clothing,641.43,inactive,S009,2023-05-29 11:30:00
733,user733@example.com,user_733,56,Standard,2023-02-05,New York,East,Sports,470.81,pending,S004,2024-07-01 07:54:00
454,user454@example.com,user_454,40,Basic,2023-11-05,Chicago,East,Sports,1336.47,,S011,2024-10-21 13:50:00
35,user35@example.com,user_35,64,Basic,2024-04-27,Seattle,North,Toys,1232.16,inactive,S009,2024-06-02 02:22:00
431,user431@example.com,user_431,62,Basic,2024-04-09,New York,West,Food,1188.62,inactive,S001,2024-02-15 06:40:00
313,user313@example.com,user_313,25,Premium,2024-06-12,Houston,South,Furniture,1311.52,inactive,S009,2023-06-27 21:37:00
847,user847@example.com,user_847,20,Basic,2024-01-12,Houston,South,Toys,1327.67,inactive,S001,2023-01-24 17:41:00
627,user627@example.com,user_627,44,Premium,2023-09-26,Houston,West,Toys,904.59,inactive,S003,2024-01-12 05:36:00
121,,user_121,64,Basic,2024-11-20,Miami,West,Books,293.91,pending,S010,2024-05-21 12:08:00
442,user442@example.com,user_442,33,Standard,2024-11-24,Phoenix,South,Food,227.45,pending,S009,2023-08-30 19:28:00
255,user255@example.com,user_255,44,Premium,2023-01-11,Miami,East,Furniture,602.36,inactive,S013,2024-12-26 13:47:00
612,user612@example.com,user_612,18,Premium,2023-12-07,Phoenix,South,Furniture,1409.59,active,S001,2023-09-17 16:39:00
391,user391@example.com,user_391,38,Premium,2024-07-26,New York,East,Sports,744.33,pending,S015,2023-05-16 02:20:00
728,user728@example.com,user_728,22,Basic,2023-02-15,Houston,South,Sports,1390.09,pending,S009,2024-09-19 08:33:00
321,user321@example.com,user_321,62,Basic,2023-06-04,Boston,South,Electronics,91.31,inactive,S002,2024-04-26 08:10:00
723,user723@example.com,user_723,46,Premium,2024-03-28,Dallas,South,Beauty,1270.3,inactive,S004,2023-12-24 02:13:00
291,user291@example.com,user_291,47,Basic,2024-07-30,Denver,East,Electronics,860.47,,S003,2023-09-10 15:43:00
97,user97@example.com,,58,Standard,2023-05-05,Seattle,North,Clothing,239.13,active,S015,2024-12-25 21:30:00
465,user465@example.com,user_465,57,Premium,2023-12-04,New York,South,Furniture,1499.73,inactive,S007,2023-02-19 20:18:00
331,user331@example.com,user_331,50,Standard,2024-01-26,Chicago,South,Sports,1447.92,,S003,2023-01-22 06:10:00
398,user398@example.com,user_398,63,Standard,2023-06-07,Chicago,North,Beauty,1106.48,pending,S020,2023-05-15 11:42:00
99,user99@example.com,user_99,46,Basic,2024-02-02,Miami,North,Toys,639.58,pending,S020,2023-07-10 13:40:00
437,user437@example.com,user_437,44,Standard,2023-08-18,Houston,South,Clothing,661.66,,S010,2023-06-02 04:43:00
308,user308@example.com,user_308,33,Standard,2023-02-18,Boston,West,Electronics,770.87,,S004,2024-04-20 21:46:00
583,user583@example.com,user_583,52,Premium,2024-05-30,New York,West,Beauty,281.49,,S002,2023-03-27 13:56:00
722,user722@example.com,user_722,44,Standard,2024-04-05,Denver,North,Furniture,1308.3,inactive,S007,2023-07-09 02:47:00
619,user619@example.com,user_619,42,Standard,2023-01-19,New York,South,Clothing,,,S015,2024-12-09 12:55:00
674,user674@example.com,user_674,46,Basic,2024-09-25,Denver,North,Toys,140.58,inactive,S001,2023-07-15 03:52:00
17,user17@example.com,user_17,16,Premium,2024-05-07,Houston,East,Toys,1288.7,inactive,S003,2023-11-05 14:09:00
486,user486@example.com,user_486,24,Standard,2024-12-20,Miami,South,Beauty,,,S019,2023-09-06 06:18:00
584,user584@example.com,user_584,36,Premium,2023-04-16,Seattle,South,Beauty,897.8,pending,S002,2024-05-14 12:31:00
526,user526@example.com,user_526,58,Basic,2023-08-26,New York,West,Toys,834.35,pending,S014,2024-04-29 03:31:00
638,user638@example.com,user_638,59,Basic,2023-01-22,Houston,North,Books,662.78,inactive,S019,2024-12-02 10:58:00
617,user617@example.com,user_617,44,Premium,2023-10-28,Seattle,South,Furniture,1201.64,inactive,S020,2023-08-01 09:44:00
768,user768@example.com,user_768,26,Premium,2023-06-10,Denver,South,Clothing,1415.15,,S010,2023-08-29 06:35:00
49,user49@example.com,user_49,31,Basic,2024-11-24,Houston,East,Electronics,513.22,active,S020,2023-08-21 03:35:00
230,user230@example.com,user_230,65,Basic,2023-02-17,Boston,North,Food,1311.81,active,S002,2024-03-24 14:53:00
774,user774@example.com,user_774,54,Standard,2023-04-15,Boston,West,Clothing,185.91,inactive,S012,2023-06-10 23:18:00
726,user726@example.com,user_726,61,Premium,2023-06-07,Dallas,North,Food,310.82,,S001,2023-09-09 15:21:00
294,user294@example.com,user_294,38,Standard,2024-02-29,Dallas,East,Food,799.18,inactive,S005,2024-03-15 13:58:00
420,user420@example.com,user_420,48,Standard,2024-01-06,New York,South,Food,1079.26,active,S003,2023-12-13 10:25:00
791,user791@example.com,user_791,63,Premium,2024-11-07,Houston,West,Sports,1329.82,pending,S011,2023-12-19 00:52:00
287,user287@example.com,user_287,24,Standard,2024-02-18,Miami,East,Beauty,1332.64,,S007,2023-11-05 02:02:00
551,user551@example.com,user_551,62,Premium,2024-06-16,Boston,North,Books,832.16,pending,S006,2023-01-24 00:56:00
816,user816@example.com,user_816,64,Basic,2024-03-08,Boston,West,Electronics,397.04,pending,S004,2023-02-18 20:07:00
460,user460@example.com,user_460,44,Basic,2023-08-30,Denver,East,Furniture,1003.71,inactive,S013,2024-06-16 23:15:00
108,user108@example.com,user_108,64,Basic,2024-04-10,Chicago,East,Toys,132.1,active,S014,2023-05-14 15:13:00
457,user457@example.com,user_457,40,Standard,2024-07-26,Boston,South,Sports,958.33,,S016,2024-03-02 05:09:00
518,user518@example.com,user_518,23,Standard,2024-06-09,Boston,West,Books,58.59,inactive,S018,2024-01-14 03:38:00
419,user419@example.com,user_419,33,Premium,2024-06-19,Houston,West,Furniture,567.95,pending,S016,2023-01-29 04:09:00
803,user803@example.com,user_803,34,Basic,2023-08-09,Houston,South,Electronics,529.49,active,S014,2024-05-07 18:19:00
580,user580@example.com,user_580,39,Basic,2024-09-12,Houston,East,Beauty,1004.16,inactive,S011,2023-04-02 19:42:00
639,user639@example.com,user_639,40,Basic,2024-07-07,New York,South,Sports,1300.27,active,S019,2024-10-07 22:19:00
575,user575@example.com,user_575,20,Premium,2024-09-25,Boston,West,Books,758.93,active,S004,2024-11-05 17:11:00
20,user20@example.com,user_20,60,Standard,2024-03-30,Chicago,North,Toys,742.29,active,S011,2024-03-23 05:26:00
25,user25@example.com,user_25,31,Premium,2023-04-28,Chicago,East,Sports,390.78,active,S005,2023-11-11 13:43:00
174,user174@example.com,user_174,26,Premium,2023-03-01,Los Angeles,South,Clothing,625.11,pending,S009,2024-01-20 03:03:00
208,user208@example.com,user_208,30,Basic,2024-06-04,Boston,South,Clothing,484.32,,S003,2024-05-10 00:26:00
649,user649@example.com,user_649,32,Standard,2024-08-23,Chicago,East,Food,616.05,active,S017,2023-07-28 04:23:00
554,user554@example.com,user_554,49,Basic,2024-07-22,Miami,West,Electronics,1442.06,pending,S006,2023-01-01 01:59:00
494,user494@example.com,user_494,58,Basic,2023-12-26,Phoenix,North,Electronics,805.79,active,S010,2023-04-02 12:44:00
126,user126@example.com,user_126,32,Basic,2023-08-04,Denver,North,Furniture,1469.66,,S009,2023-09-09 21:20:00
350,user350@example.com,user_350,36,Premium,2024-12-09,Houston,West,Beauty,,active,S006,2024-02-28 17:57:00
714,user714@example.com,user_714,49,Premium,2024-10-26,Chicago,West,Beauty,535.96,,S020,2024-01-02 12:11:00
787,user787@example.com,user_787,22,Basic,2024-01-15,Phoenix,South,Electronics,39.47,pending,S012,2023-07-16 02:52:00
629,user629@example.com,user_629,29,Premium,2024-05-20,Dallas,West,Sports,1059.03,inactive,S001,2023-07-20 20:25:00
114,user114@example.com,user_114,46,Premium,2024-07-19,Phoenix,East,Clothing,1121.5,inactive,S009,2024-08-06 07:56:00
536,user536@example.com,user_536,58,Premium,2024-12-10,Boston,North,Beauty,,,S002,2023-11-27 13:54:00
417,user417@example.com,user_417,44,Basic,2024-01-06,Boston,West,Books,,,S018,2024-04-04 10:00:00
402,user402@example.com,user_402,51,Premium,2023-08-20,Seattle,West,Books,500.54,active,S004,2023-01-29 15:27:00
828,,user_828,36,Basic,2023-09-11,Chicago,South,Books,1250.45,pending,S017,2023-08-31 02:49:00
615,user615@example.com,user_615,55,Basic,2024-08-15,Chicago,West,Electronics,572.32,active,S005,2023-03-05 14:03:00
309,user309@example.com,user_309,21,Standard,2023-02-27,Boston,West,Sports,608.51,,S008,2024-09-05 21:39:00
11,user11@example.com,user_11,42,Standard,2024-09-26,Chicago,North,Electronics,499.01,inactive,S004,2023-04-16 00:38:00
731,user731@example.com,user_731,27,Standard,2023-05-10,Boston,North,Furniture,1089.69,,S006,2023-09-06 04:51:00
46,user46@example.com,user_46,42,Standard,2024-10-29,Dallas,North,Food,469.92,pending,S010,2024-01-13 00:33:00
601,user601@example.com,user_601,30,Standard,2024-07-26,New York,South,Furniture,308.55,inactive,S003,2023-12-16 06:42:00
488,user488@example.com,user_488,53,Standard,2023-12-06,Denver,North,Sports,251.8,,S002,2024-05-22 07:58:00
4,user4@example.com,user_4,44,Standard,2023-08-07,Phoenix,South,Furniture,570.11,,S006,2023-01-07 11:00:00
76,user76@example.com,user_76,24,Basic,2024-03-26,Phoenix,North,Electronics,306.69,pending,S006,2023-08-13 08:46:00
179,user179@example.com,user_179,26,Premium,2023-01-23,Houston,North,Clothing,,inactive,S013,2024-11-01 03:21:00
216,user216@example.com,user_216,38,Standard,2023-06-25,Boston,South,Clothing,1325.26,inactive,S007,2023-07-16 17:24:00
712,user712@example.com,user_712,55,Premium,2023-02-17,Denver,East,Sports,498.24,active,S009,2023-05-10 16:37:00
501,user501@example.com,user_501,45,Standard,2024-09-21,Chicago,East,Toys,971.16,pending,S016,2024-06-15 14:11:00
330,user330@example.com,user_330,45,Standard,2024-05-21,Miami,North,Toys,1188.03,active,S007,2023-08-13 06:28:00
241,user241@example.com,user_241,39,Standard,2023-06-10,Dallas,North,Clothing,135.2,,S017,2023-12-27 07:37:00
43,user43@example.com,user_43,42,Basic,2024-04-23,Seattle,South,Furniture,482.36,,S001,2023-07-03 14:14:00
272,user272@example.com,user_272,20,Basic,2024-05-28,Boston,West,Sports,156.63,active,S012,2023-02-09 17:12:00
342,user342@example.com,user_342,34,Standard,2024-11-30,Los Angeles,East,Food,1131.05,pending,S001,2023-11-03 09:52:00
355,user355@example.com,user_355,40,Standard,2024-11-02,New York,South,Food,349.09,inactive,S016,2023-08-28 16:37:00
805,user805@example.com,user_805,44,Basic,2023-03-29,Dallas,East,Toys,1049.93,inactive,S015,2024-04-05 17:01:00
384,user384@example.com,user_384,34,Standard,2023-01-10,Miami,North,Furniture,644.32,,S018,2023-11-03 10:37:00
24,user24@example.com,,23,Premium,2023-12-05,Denver,South,Toys,592.05,,S007,2024-05-01 03:21:00
584,user584@example.com,user_584,34,Premium,2023-06-25,Chicago,East,Electronics,909.01,active,S006,2023-07-23 02:58:00
396,user396@example.com,user_396,57,Standard,2023-03-13,Miami,West,Furniture,266.02,,S013,2023-06-10 03:08:00
550,user550@example.com,user_550,39,Premium,2023-05-14,Phoenix,North,Toys,1000.54,inactive,S020,2024-08-11 09:37:00
208,user208@example.com,user_208,32,Premium,2023-01-08,Houston,South,Clothing,911.22,inactive,S017,2023-12-03 18:56:00
503,user503@example.com,user_503,62,Premium,2023-10-22,Miami,North,Sports,1236.91,inactive,S014,2023-09-13 05:57:00
633,user633@example.com,user_633,57,Premium,2024-12-16,Denver,West,Toys,75.06,inactive,S009,2024-10-05 17:18:00
683,user683@example.com,user_683,61,Premium,2024-05-20,Seattle,West,Furniture,166.78,pending,S014,2024-04-06 05:16:00
213,user213@example.com,user_213,19,Standard,2024-12-12,Miami,South,Furniture,1285.1,,S002,2023-01-11 08:07:00
727,user727@example.com,user_727,62,Basic,2024-05-11,Miami,West,Clothing,371.02,,S005,2024-04-27 08:53:00
166,user166@example.com,,21,Premium,2023-10-29,Chicago,South,Food,1147.75,pending,S005,2024-03-27 11:11:00
222,user222@example.com,user_222,49,Premium,2024-03-28,New York,West,Toys,671.54,active,S002,2024-01-22 06:59:00
256,user256@example.com,user_256,20,Premium,2024-03-07,New York,West,Furniture,1023.14,active,S008,2023-04-09 21:10:00
742,user742@example.com,user_742,21,Basic,2023-11-27,Boston,East,Books,598.65,,S004,2023-08-26 06:06:00
366,user366@example.com,,56,Basic,2023-01-13,Seattle,East,Beauty,990.36,pending,S020,2024-01-13 01:04:00
224,user224@example.com,user_224,46,Premium,2024-12-30,Boston,East,Sports,903.8,,S005,2023-12-07 05:40:00
780,user780@example.com,user_780,57,Basic,2023-03-11,Dallas,West,Beauty,964.48,inactive,S017,2024-08-24 22:00:00
239,,user_239,22,Basic,2023-08-31,Seattle,East,Clothing,,pending,S016,2023-10-31 06:09:00
385,user385@example.com,,61,Standard,2024-03-30,Dallas,East,Sports,1182.59,active,S017,2024-02-29 20:52:00
296,user296@example.com,user_296,61,Basic,2023-12-17,Phoenix,East,Electronics,1000.86,inactive,S008,2024-09-14 12:33:00
330,user330@example.com,user_330,19,Basic,2023-03-13,Phoenix,West,Food,197.09,inactive,S019,2024-07-16 06:15:00
520,user520@example.com,user_520,34,Premium,2023-07-22,Phoenix,South,Food,461.62,,S007,2023-10-06 15:05:00
369,user369@example.com,user_369,43,Basic,2024-06-01,Denver,South,Food,1192.4,active,S013,2024-03-13 02:48:00
308,user308@example.com,user_308,61,Premium,2023-09-21,Seattle,South,Sports,568.97,,S003,2023-12-08 04:45:00
481,user481@example.com,user_481,15,Premium,2024-05-27,Dallas,South,Toys,1411.02,pending,S013,2024-05-16 09:41:00
603,user603@example.com,user_603,22,Basic,2024-08-02,Houston,East,Toys,1159.19,pending,S017,2024-12-27 15:40:00
706,user706@example.com,user_706,39,Basic,2023-09-10,Phoenix,South,Electronics,548.51,active,S005,2023-09-25 19:29:00
698,user698@example.com,user_698,52,Standard,2023-06-15,New York,West,Clothing,1376.16,,S019,2023-03-24 16:58:00
194,user194@example.com,user_194,42,Basic,2024-12-09,Los Angeles,South,Sports,1131.17,active,S004,2024-10-13 18:49:00
817,user817@example.com,user_817,62,Premium,2024-02-12,Los Angeles,West,Food,12.35,active,S014,2024-06-21 13:41:00
296,user296@example.com,user_296,38,Premium,2024-12-21,Houston,East,Beauty,1423.24,,S019,2023-08-06 05:12:00
61,user61@example.com,user_61,27,Basic,2024-02-23,Miami,West,Food,137.7,active,S009,2023-03-07 10:01:00
600,user600@example.com,user_600,63,Premium,2023-01-10,New York,North,Electronics,1185.92,active,S004,2023-08-05 16:50:00
8,user8@example.com,user_8,63,Basic,2024-05-12,Miami,North,Toys,1025.97,pending,S011,2023-09-03 11:42:00
409,user409@example.com,user_409,37,Basic,2023-04-13,New York,South,Toys,1333.08,inactive,S001,2024-09-08 03:55:00
544,user544@example.com,user_544,30,Basic,2024-04-07,Denver,South,Toys,14.66,pending,S001,2024-10-10 11:55:00
47,user47@example.com,user_47,58,Basic,2023-08-28,Denver,South,Toys,1193.0,pending,S014,2024-05-02 21:54:00
717,user717@example.com,user_717,33,Standard,2023-07-19,Houston,West,Food,139.76,,S006,2024-04-01 03:30:00
679,user679@example.com,user_679,25,Standard,2024-12-17,Chicago,West,Toys,53.54,pending,S013,2023-10-15 07:46:00
264,user264@example.com,user_264,57,Premium,2024-11-12,Houston,South,Clothing,505.87,inactive,S019,2024-09-07 02:41:00
352,user352@example.com,user_352,62,Standard,2024-01-26,Boston,South,Books,182.38,active,S004,2023-04-02 10:47:00
607,user607@example.com,user_607,22,Standard,2024-01-12,Houston,North,Toys,12.5,active,S019,2024-07-02 06:54:00
398,user398@example.com,user_398,38,Standard,2023-05-10,Boston,East,Clothing,812.06,,S011,2023-05-29 09:53:00
225,user225@example.com,user_225,53,Basic,2023-05-30,New York,North,Sports,1036.01,pending,S019,2024-05-04 20:53:00
221,user221@example.com,user_221,39,Premium,2023-12-08,Houston,East,Books,88.32,inactive,S016,2024-02-06 09:52:00
676,user676@example.com,user_676,16,Standard,2024-02-06,Dallas,South,Beauty,1138.99,,S003,2024-06-24 23:18:00
290,user290@example.com,user_290,50,Basic,2023-04-10,Houston,North,Electronics,1067.29,,S006,2024-08-14 04:28:00
713,user713@example.com,user_713,28,Premium,2023-07-20,New York,North,Clothing,1482.84,inactive,S013,2024-03-13 21:53:00
173,user173@example.com,user_173,45,Premium,2023-02-23,Chicago,North,Toys,944.19,,S008,2023-02-04 03:15:00
407,user407@example.com,user_407,26,Standard,2024-01-20,Chicago,South,Toys,983.26,pending,S001,2023-05-03 03:05:00
125,user125@example.com,user_125,47,Premium,2023-01-24,Denver,South,Sports,150.88,inactive,S013,2024-05-10 20:44:00
445,user445@example.com,user_445,35,Premium,2024-07-04,Houston,South,Electronics,1228.02,,S003,2024-06-15 18:34:00
731,user731@example.com,user_731,63,Premium,2024-11-05,Chicago,East,Food,,,S011,2023-05-06 01:08:00
589,user589@example.com,user_589,50,Basic,2023-02-05,Chicago,West,Sports,821.2,,S001,2023-09-12 09:02:00
532,user532@example.com,user_532,49,Basic,2023-05-24,Denver,South,Furniture,1479.17,pending,S020,2024-07-05 16:13:00
705,user705@example.com,user_705,30,Premium,2023-07-12,Houston,North,Books,907.2,inactive,S019,2024-01-03 08:08:00
747,user747@example.com,user_747,31,Basic,2024-01-26,Houston,South,Beauty,388.73,,S005,2024-07-02 06:04:00
645,user645@example.com,user_645,59,Standard,2023-07-17,Dallas,East,Toys,481.38,,S013,2023-01-27 19:15:00
80,user80@example.com,user_80,58,Standard,2024-02-21,Chicago,North,Clothing,506.94,pending,S005,2023-08-20 08:00:00
101,user101@example.com,user_101,39,Premium,2023-05-07,Houston,North,Beauty,529.86,pending,S018,2023-10-05 19:06:00
50,user50@example.com,user_50,39,Premium,2023-12-20,Boston,South,Beauty,396.0,inactive,S005,2023-05-27 12:36:00
754,user754@example.com,user_754,55,Basic,2024-12-25,Phoenix,South,Beauty,1479.51,,S017,2023-10-21 08:27:00
534,user534@example.com,user_534,29,Basic,2024-10-12,Chicago,North,Toys,1269.42,active,S003,2023-09-03 02:10:00
590,user590@example.com,user_590,50,Basic,2023-01-11,Seattle,East,Beauty,1030.83,active,S013,2023-01-15 19:12:00
764,,user_764,49,Standard,2023-12-20,Phoenix,West,Beauty,1015.04,inactive,S006,2023-03-18 11:53:00
137,user137@example.com,user_137,42,Basic,2024-01-24,Houston,North,Clothing,1021.8,active,S010,2023-11-03 15:18:00
272,user272@example.com,user_272,51,Basic,2023-08-11,Los Angeles,West,Beauty,1274.04,active,S012,2023-01-07 19:29:00
337,user337@example.com,user_337,37,Standard,2023-07-10,Seattle,North,Electronics,743.15,active,S017,2024-06-10 04:26:00
127,user127@example.com,,64,Standard,2023-09-14,Phoenix,South,Toys,553.1,inactive,S018,2023-10-03 03:28:00
673,user673@example.com,user_673,37,Standard,2024-03-20,New York,North,Books,434.5,inactive,S013,2024-03-07 23:21:00
33,user33@example.com,user_33,45,Standard,2023-09-30,Chicago,South,Beauty,1201.73,inactive,S011,2024-02-14 16:46:00
760,user760@example.com,user_760,22,Premium,2023-01-22,Houston,East,Furniture,1153.4,inactive,S002,2024-11-25 10:27:00
612,user612@example.com,user_612,33,Basic,2024-05-12,Chicago,South,Books,1096.58,inactive,S008,2023-10-15 03:55:00
270,user270@example.com,user_270,42,Premium,2024-04-30,Chicago,East,Books,890.88,inactive,S008,2023-05-04 04:25:00
40,user40@example.com,user_40,24,Basic,2023-01-19,Denver,East,Clothing,576.73,pending,S008,2023-08-16 10:27:00
491,user491@example.com,user_491,18,Basic,2023-04-23,Los Angeles,North,Sports,1070.26,inactive,S011,2023-02-18 05:02:00
1,user1@example.com,user_1,28,Basic,2024-04-28,Los Angeles,West,Toys,1423.01,pending,S011,2023-11-08 03:06:00
686,,user_686,23,Basic,2024-01-05,Dallas,North,Books,322.95,,S003,2023-04-19 04:40:00
761,user761@example.com,user_761,56,Premium,2023-07-17,Miami,West,Clothing,932.33,pending,S016,2023-07-26 17:46:00
158,,user_158,50,Standard,2023-09-16,Boston,North,Furniture,1078.82,,S003,2024-05-09 13:33:00
516,user516@example.com,user_516,32,Standard,2023-05-13,Los Angeles,West,Electronics,1043.77,,S016,2024-12-02 17:55:00
526,user526@example.com,user_526,63,Standard,2024-01-29,Boston,South,Toys,318.32,active,S006,2024-08-08 06:37:00
714,,user_714,47,Basic,2024-05-30,Boston,North,Sports,451.58,pending,S018,2023-05-02 05:14:00
47,user47@example.com,user_47,55,Premium,2023-10-12,Houston,North,Electronics,381.02,inactive,S018,2023-04-29 00:41:00
356,user356@example.com,user_356,35,Premium,2024-12-23,Boston,North,Food,921.11,pending,S002,2024-10-02 00:52:00
365,user365@example.com,user_365,26,Basic,2023-01-17,Boston,West,Toys,393.44,inactive,S015,2023-08-14 10:17:00
209,user209@example.com,user_209,63,Basic,2023-06-09,Miami,East,Toys,1354.23,active,S016,2023-07-05 14:11:00
836,user836@example.com,user_836,46,Standard,2023-07-04,Los Angeles,West,Sports,274.82,,S020,2023-07-12 02:09:00
74,user74@example.com,user_74,56,Basic,2023-04-13,Boston,East,Electronics,573.03,active,S004,2023-01-14 20:59:00
45,user45@example.com,user_45,32,Premium,2024-10-04,Denver,West,Electronics,168.45,pending,S003,2023-07-27 04:30:00
778,user778@example.com,user_778,25,Basic,2023-12-06,Miami,East,Books,,pending,S018,2023-05-07 00:52:00
46,user46@example.com,user_46,47,Basic,2023-05-26,New York,East,Electronics,584.22,pending,S010,2023-08-20 21:24:00
704,user704@example.com,user_704,22,Basic,2023-06-23,Chicago,East,Clothing,429.9,active,S020,2023-12-08 03:23:00
87,user87@example.com,user_87,26,Basic,2024-06-27,Dallas,East,Toys,1004.24,pending,S020,2023-10-21 11:56:00
107,user107@example.com,user_107,38,Basic,2024-12-29,Chicago,West,Food,228.42,inactive,S013,2024-04-02 23:50:00
805,user805@example.com,user_805,22,Standard,2024-03-13,Los Angeles,East,Clothing,200.03,,S012,2023-11-23 15:27:00
493,user493@example.com,user_493,65,Standard,2023-12-08,Houston,East,Toys,750.68,,S018,2024-07-03 07:24:00
86,user86@example.com,user_86,51,Standard,2023-08-13,Chicago,East,Furniture,,active,S012,2024-07-25 15:08:00
113,user113@example.com,user_113,64,Premium,2023-10-29,Miami,East,Toys,1243.45,active,S005,2023-05-01 22:45:00
147,user147@example.com,,42,Basic,2023-02-25,Chicago,West,Beauty,1307.01,active,S005,2024-01-10 04:05:00
251,user251@example.com,user_251,41,Premium,2023-07-06,Miami,East,Sports,1086.61,,S001,2023-10-21 03:09:00
62,user62@example.com,,63,Premium,2024-05-30,Houston,West,Toys,1023.06,,S018,2024-12-29 08:58:00
586,user586@example.com,user_586,42,Premium,2023-10-06,Chicago,South,Food,606.6,active,S008,2024-02-06 05:52:00
764,user764@example.com,user_764,19,Standard,2024-04-24,Miami,North,Toys,255.59,pending,S014,2023-07-19 08:06:00
107,user107@example.com,user_107,36,Premium,2023-09-03,Los Angeles,East,Clothing,899.7,pending,S007,2024-07-18 06:40:00
34,user34@example.com,user_34,51,Standard,2023-02-15,Denver,South,Electronics,,active,S010,2023-01-09 11:48:00
290,user290@example.com,user_290,35,Basic,2023-12-31,Houston,West,Furniture,1114.76,active,S017,2023-06-03 00:37:00
816,user816@example.com,user_816,17,Basic,2023-06-15,Houston,South,Clothing,149.0,inactive,S007,2024-11-28 20:09:00
788,user788@example.com,user_788,47,Standard,2024-09-15,Boston,North,Beauty,515.14,pending,S020,2024-03-17 01:57:00
730,user730@example.com,user_730,28,Standard,2024-09-13,Chicago,East,Beauty,32.26,pending,S018,2023-03-31 15:06:00
466,user466@example.com,user_466,25,Premium,2023-10-14,Denver,North,Furniture,276.99,,S009,2024-04-29 08:48:00
453,user453@example.com,user_453,22,Standard,2024-05-14,New York,North,Sports,1286.93,inactive,S015,2024-01-11 16:54:00
640,user640@example.com,user_640,58,Basic,2024-06-02,Miami,North,Electronics,969.36,inactive,S018,2023-01-09 04:54:00
108,user108@example.com,user_108,40,Premium,2023-08-17,Seattle,South,Clothing,708.05,,S004,2023-03-29 05:46:00
111,user111@example.com,user_111,64,Basic,2023-07-24,Seattle,North,Clothing,1494.69,,S007,2024-12-20 23:30:00
118,user118@example.com,,24,Basic,2023-05-30,Phoenix,North,Electronics,1163.57,active,S012,2024-03-16 15:13:00
56,user56@example.com,,63,Standard,2024-03-09,Los Angeles,North,Food,113.2,,S003,2023-11-02 22:28:00
430,user430@example.com,user_430,31,Premium,2023-02-25,Chicago,South,Furniture,452.39,inactive,S012,2024-03-05 15:30:00
549,user549@example.com,user_549,59,Basic,2023-12-30,Denver,South,Electronics,1341.73,inactive,S003,2024-11-14 18:39:00
149,user149@example.com,user_149,61,Standard,2023-11-21,New York,East,Beauty,754.17,pending,S004,2024-11-21 13:16:00
534,user534@example.com,user_534,23,Standard,2024-04-05,Denver,West,Electronics,1468.76,,S018,2023-06-20 19:24:00
222,user222@example.com,user_222,58,Standard,2023-01-15,Dallas,North,Electronics,467.38,active,S016,2024-10-26 14:26:00
421,user421@example.com,user_421,42,Standard,2023-12-10,Chicago,East,Beauty,273.57,inactive,S018,2024-03-22 12:18:00
